name,age
Amit,17.8
Amit,18.3
Amit,20.0
Amit,20.5
Amit,23.5
Anita,17.8
Anita,19.0
Anita,19.8
Anita,20.0
Anita,20.0
Anita,22.5
Anita,23.0
Anita,23.5
Anita,23.5
Arjun,17.8
Arjun,20.0
Arjun,20.0
Arjun,23.5
Geet,17.8
Geet,18.3
Geet,19.0
Geet,19.0
Geet,19.5
Geet,19.8
Geet,20.0
Geet,22.0
Geet,22.5
Kavita,17.8
Kavita,19.8
Kavita,20.0
Kavita,20.5
Kiran,17.5
Kiran,17.5
Kiran,17.8
Kiran,17.8
Kiran,18.0
Kiran,18.5
Meera,20.0
Meera,21.0
Meera,22.0
Meera,23.5
Meera,23.5
Mohan,17.8
Mohan,20.5
Mohan,23.5
Neha,17.8
Neha,18.3
Neha,19.5
Neha,19.5
Neha,20.0
Neha,21.0
Neha,22.5
Neha,23.0
Neha,23.5
Priya,21.5
Priya,21.5
Priya,23.0
Rahul,18.5
Rahul,18.5
Rahul,19.8
Rahul,20.5
Rahul,20.5
Rahul,20.5
Rahul,21.0
Rahul,21.5
Ravi,18.0
Ravi,18.3
Ravi,19.0
Ravi,19.8
Ravi,20.0
Ravi,21.0
Ravi,21.0
Ravi,22.0
Ravi,22.0
Ravi,22.5
Reeta,18.5
Reeta,19.0
Reeta,19.0
Reeta,19.5
Sneha,17.5
Sneha,17.8
Sneha,21.5
Sneha,23.5
Suresh,17.5
Suresh,17.5
Suresh,18.3
Suresh,19.5
Suresh,21.0
Suresh,21.5
Suresh,22.0
Suresh,22.5
Suresh,22.5
Vikram,17.5
Vikram,17.8
Vikram,18.3
Vikram,19.0
Vikram,20.0
Vikram,21.5
Vikram,22.5
Vikram,23.5
