name,age
Amit,19.8
Amit,21.0
Amit,23.5
Amit,17.5
Anita,17.5
Anita,17.5
Anita,18.0
Arjun,20.5
Arjun,18.3
Arjun,18.0
Arjun,19.8
Arjun,19.0
Arjun,21.0
Geet,21.0
Geet,19.5
Geet,19.8
Geet,19.8
Kavita,22.5
Kavita,17.8
Kiran,20.0
Kiran,19.8
Meera,21.5
Meera,23.5
Meera,21.0
Mohan,17.8
Mohan,18.0
Mohan,20.0
Mohan,20.0
Neha,19.8
Neha,22.0
Neha,17.5
Neha,21.5
Priya,18.5
Priya,21.0
Priya,23.5
Priya,21.5
Rahul,21.0
Rahul,19.5
Rahul,23.0
Rahul,23.5
Ravi,18.3
Ravi,22.5
Ravi,18.3
Reeta,17.8
Reeta,19.5
Reeta,19.0
Sneha,22.5
Sneha,18.5
Sneha,19.5
Sneha,22.0
Sneha,22.5
Sneha,23.0
Sneha,17.8
Sneha,23.0
Suresh,23.0
Suresh,19.0
Suresh,21.5
Suresh,20.0
Suresh,23.0
Suresh,17.5
Suresh,19.8
Suresh,19.8
Suresh,23.0
Suresh,21.0
Suresh,23.0
Suresh,21.5
Vikram,22.5
Vikram,20.5
Vikram,17.5
Vikram,22.5
