name,age
Suresh,17.5
Kiran,17.5
Reeta,17.5
Geet,17.5
Rahul,17.8
Arjun,17.8
Suresh,17.8
Kiran,18.0
Amit,18.0
Geet,18.0
Neha,18.0
Suresh,18.0
Suresh,18.0
Meera,18.0
Meera,18.3
Mohan,18.3
Priya,18.3
Priya,18.3
Meera,18.5
Priya,18.5
Arjun,19.0
Ravi,19.0
Amit,19.0
Ravi,19.5
Suresh,19.5
Reeta,19.5
Sneha,19.5
Meera,19.8
Rahul,19.8
Neha,19.8
Arjun,19.8
Ravi,19.8
Arjun,20.0
Amit,20.0
Kavita,20.0
Kavita,20.0
Kiran,20.0
Neha,20.5
Priya,20.5
Suresh,20.5
Meera,20.5
Priya,20.5
Vikram,21.0
Neha,21.0
Kavita,21.0
Priya,21.0
Amit,21.0
Vikram,21.0
Meera,21.0
Neha,21.5
Kavita,21.5
Kavita,21.5
Geet,21.5
Vikram,22.0
Suresh,22.0
Reeta,22.0
Reeta,22.5
Rahul,22.5
Anita,22.5
Priya,22.5
Rahul,22.5
Amit,23.0
Sneha,23.0
Amit,23.0
Mohan,23.5
Anita,23.5
Amit,23.5
Meera,23.5
Rahul,23.5
Reeta,23.5
