name,age
Amit,17.5
Amit,17.5
Amit,19.8
Amit,21.0
Amit,21.5
Amit,23.5
Anita,19.8
Anita,23.5
Arjun,17.5
Arjun,18.0
Arjun,18.0
Arjun,19.8
Arjun,20.5
Arjun,22.0
Geet,17.5
Geet,21.0
Geet,21.5
Geet,22.0
Kavita,17.8
Kavita,18.0
Kavita,21.0
Kavita,21.5
Kavita,21.5
Kavita,23.0
Kiran,17.8
Meera,18.0
Meera,19.5
Mohan,21.0
Neha,18.5
Neha,20.0
Neha,23.0
Neha,23.5
Priya,18.3
Priya,19.0
Priya,19.5
Priya,23.0
Rahul,18.0
Rahul,19.5
Rahul,22.5
Ravi,23.5
Reeta,18.5
Reeta,19.5
Reeta,20.5
Sneha,18.3
Sneha,18.3
Sneha,19.8
Sneha,22.0
Suresh,20.0
Suresh,23.5
Vikram,19.5
