name,age
Amit,17.5
Amit,20.0
Amit,20.0
Anita,17.5
Anita,19.8
Anita,23.5
Arjun,20.0
Arjun,21.0
Geet,17.5
Geet,22.0
Geet,23.5
Geet,23.5
Kavita,20.0
Kavita,22.0
Kavita,23.0
Kiran,18.0
Kiran,19.0
Meera,20.5
Meera,22.0
Mohan,17.8
Mohan,19.8
Neha,18.0
Neha,19.5
Priya,17.8
Priya,19.0
Priya,19.0
Priya,21.5
Priya,22.0
Rahul,19.8
Rahul,20.5
Rahul,22.5
Rahul,23.0
Ravi,18.0
Ravi,20.5
Ravi,21.0
Reeta,17.8
Reeta,18.5
Reeta,19.8
Reeta,20.0
Reeta,22.0
Reeta,22.5
Sneha,19.5
Sneha,20.0
Sneha,20.0
Sneha,22.0
Suresh,22.0
Vikram,20.0
Vikram,20.0
Vikram,20.0
Vikram,22.0
