name,age
Amit,19.0
Anita,17.5
Anita,18.5
Anita,20.5
Anita,21.0
Anita,22.5
Anita,23.5
Arjun,17.5
Arjun,19.5
Arjun,21.5
Arjun,22.5
Geet,17.8
Geet,18.0
Geet,19.0
Geet,20.0
Geet,20.0
Kavita,17.5
Kavita,17.8
Kavita,18.0
Kavita,18.3
Kavita,19.8
Kavita,20.0
Kavita,21.0
Kavita,22.0
Kavita,22.5
Kiran,17.5
Kiran,21.0
Kiran,22.5
Kiran,22.5
Kiran,23.5
Meera,17.5
Meera,20.5
Meera,20.5
Mohan,19.8
Mohan,20.5
Mohan,23.5
Neha,19.8
Neha,22.0
Neha,23.0
Priya,19.0
Rahul,18.3
Rahul,18.3
Rahul,18.3
Rahul,19.0
Rahul,19.5
Rahul,19.8
Rahul,20.5
Rahul,20.5
Rahul,22.0
Ravi,17.8
Ravi,18.0
Ravi,18.3
Ravi,22.0
Reeta,17.5
Reeta,17.5
Reeta,17.8
Reeta,17.8
Reeta,18.3
Reeta,18.5
Reeta,19.8
Reeta,20.0
Reeta,22.5
Reeta,23.0
Sneha,17.5
Sneha,17.5
Sneha,19.8
Sneha,19.8
Sneha,20.5
Sneha,23.5
Suresh,18.3
Suresh,18.5
Suresh,21.5
Suresh,21.5
Vikram,17.5
Vikram,17.5
Vikram,18.5
Vikram,19.5
Vikram,19.5
Vikram,19.8
Vikram,21.0
