name,age
Amit,22.5
Amit,19.0
Amit,18.5
Amit,23.5
Amit,22.5
Anita,19.5
Anita,19.8
Anita,21.0
Anita,23.5
Anita,18.3
Arjun,21.5
Arjun,19.5
Arjun,20.5
Arjun,18.3
Arjun,20.5
Arjun,18.5
Arjun,21.0
Arjun,18.0
Geet,18.0
Geet,17.5
Geet,18.0
Geet,22.5
Geet,20.5
Geet,21.0
Kavita,20.0
Kavita,17.5
Kavita,22.0
Kavita,20.0
Kavita,19.5
Kavita,19.0
Kavita,21.5
Kavita,22.0
Kiran,22.0
Kiran,17.5
Kiran,18.3
Kiran,17.5
Kiran,18.3
Meera,19.5
Meera,17.5
Meera,21.0
Meera,18.3
Meera,18.5
Meera,20.5
Mohan,20.5
Mohan,22.0
Mohan,18.5
Mohan,18.0
Mohan,20.5
Mohan,19.8
Neha,22.5
Neha,18.3
Neha,22.0
Neha,22.5
Priya,21.0
Priya,21.5
Rahul,21.0
Rahul,20.0
Rahul,17.5
Ravi,20.5
Ravi,22.5
Ravi,20.5
Ravi,20.0
Ravi,19.0
Ravi,19.0
Reeta,23.5
Reeta,22.0
Reeta,19.5
Sneha,19.8
Sneha,21.0
Sneha,23.0
Sneha,23.5
Sneha,19.8
Sneha,21.5
Sneha,20.5
Suresh,20.0
Suresh,22.5
Suresh,19.8
Vikram,18.5
Vikram,22.0
Vikram,21.5
