name,age
Amit,21.0
Anita,23.5
Anita,23.5
Anita,18.3
Arjun,21.5
Arjun,18.3
Geet,20.0
Geet,23.0
Geet,17.5
Geet,19.5
Geet,23.0
Kavita,17.5
Kavita,18.3
Kavita,19.5
Kiran,19.8
Kiran,18.5
Meera,20.0
Meera,17.8
Meera,18.5
Meera,19.8
Mohan,17.5
Neha,19.8
Neha,23.0
Priya,19.0
Priya,23.5
Priya,19.0
Priya,18.5
Priya,17.8
Rahul,22.5
Rahul,21.5
Rahul,21.5
Ravi,19.5
Ravi,23.0
Ravi,17.8
Reeta,21.0
Reeta,20.0
Reeta,23.0
Sneha,20.0
Sneha,23.5
Sneha,21.0
Sneha,21.0
Sneha,17.8
Suresh,19.5
Suresh,21.0
Vikram,23.5
Vikram,18.3
Vikram,21.5
Vikram,17.8
Vikram,23.0
Vikram,18.0
