name,age
Mohan,17.5
Reeta,17.5
Rahul,17.5
Vikram,17.5
Meera,17.5
Vikram,17.5
Geet,17.5
Geet,17.8
Rahul,17.8
Priya,17.8
Priya,17.8
Neha,17.8
Priya,17.8
Arjun,18.0
Ravi,18.0
Rahul,18.0
Sneha,18.3
Sneha,18.3
Neha,18.3
Sneha,18.3
Sneha,18.3
Geet,18.3
Geet,18.3
Rahul,18.3
Geet,18.3
Ravi,18.5
Mohan,18.5
Arjun,18.5
Neha,18.5
Meera,18.5
Sneha,19.0
Vikram,19.0
Ravi,19.0
Rahul,19.0
Ravi,19.0
Sneha,19.0
Kavita,19.0
Kiran,19.5
Neha,19.5
Priya,19.5
Geet,19.5
Ravi,19.5
Sneha,19.8
Meera,19.8
Rahul,19.8
Suresh,19.8
Priya,20.0
Suresh,20.0
Mohan,20.0
Mohan,20.0
Kiran,20.0
Vikram,20.0
Priya,20.0
Ravi,20.5
Kiran,20.5
Ravi,20.5
Sneha,20.5
Arjun,21.0
Vikram,21.0
Suresh,21.0
Reeta,21.0
Kiran,21.0
Sneha,21.5
Kavita,21.5
Meera,21.5
Anita,22.0
Meera,22.0
Arjun,22.0
Amit,22.0
Meera,22.0
Priya,22.5
Arjun,22.5
Sneha,22.5
Kiran,22.5
Kiran,22.5
Suresh,22.5
Meera,22.5
Anita,23.0
Reeta,23.0
Priya,23.0
Sneha,23.0
Mohan,23.0
Amit,23.0
Priya,23.0
Priya,23.0
Mohan,23.0
Priya,23.5
Kiran,23.5
Suresh,23.5
Kavita,23.5
