name,age
Amit,19.8
Amit,19.5
Amit,21.5
Amit,18.0
Amit,23.0
Anita,19.5
Anita,22.5
Anita,17.8
Arjun,22.0
Arjun,19.5
Arjun,22.0
Arjun,18.0
Geet,19.8
Geet,19.0
Geet,19.8
Geet,19.5
Kavita,17.8
Kiran,18.0
Kiran,17.8
Kiran,17.5
Kiran,23.5
Meera,22.0
Meera,19.5
Meera,19.0
Meera,19.8
Mohan,23.0
Mohan,23.5
Mohan,17.8
Neha,19.8
Priya,18.3
Priya,21.0
Priya,17.5
Priya,20.5
Priya,20.5
Priya,23.0
Rahul,20.0
Rahul,20.0
Rahul,22.0
Ravi,23.0
Ravi,19.5
Ravi,19.8
Ravi,23.5
Ravi,20.0
Reeta,20.0
Reeta,18.0
Reeta,18.5
Reeta,21.0
Reeta,19.0
Reeta,20.5
Reeta,21.5
Reeta,23.5
Reeta,23.5
Sneha,19.0
Sneha,19.8
Sneha,19.5
Suresh,19.8
Suresh,20.0
Vikram,20.5
Vikram,17.8
Vikram,23.5
