name,age
Rahul,17.5
Arjun,17.5
Rahul,17.5
Ravi,17.5
Arjun,17.5
Ravi,17.8
Rahul,17.8
Amit,17.8
Geet,18.0
Meera,18.0
Arjun,18.0
Kavita,18.0
Priya,18.0
Meera,18.0
Arjun,18.0
Reeta,18.3
Neha,18.3
Amit,18.3
Sneha,18.5
Ravi,18.5
Neha,18.5
Anita,19.0
Vikram,19.0
Sneha,19.0
Reeta,19.0
Sneha,19.0
Amit,19.0
Mohan,19.5
Geet,19.5
Reeta,19.5
Meera,19.5
Meera,19.5
Vikram,19.8
Geet,19.8
Reeta,20.0
Vikram,20.0
Sneha,20.5
Sneha,20.5
Suresh,21.0
Kiran,21.0
Kiran,21.5
Reeta,21.5
Priya,21.5
Neha,21.5
Mohan,21.5
Arjun,21.5
Amit,22.0
Geet,22.5
Geet,22.5
Neha,22.5
Kavita,23.0
Mohan,23.0
Anita,23.0
Meera,23.0
Kiran,23.5
Ravi,23.5
Kiran,23.5
Rahul,23.5
Meera,23.5
Geet,23.5
