name,age
Amit,20.5
Amit,23.0
Amit,18.3
Amit,21.5
Amit,18.3
Amit,22.0
Amit,19.0
Anita,20.0
Anita,17.5
Anita,23.0
Arjun,21.0
Arjun,21.5
Arjun,22.5
Arjun,23.0
Arjun,18.5
Arjun,21.0
Arjun,19.0
Geet,18.0
Geet,17.5
Kavita,21.5
Kavita,22.0
Kavita,19.5
Kavita,19.0
Kavita,21.5
Kavita,18.0
Kavita,23.5
Kavita,21.5
Kiran,17.5
Kiran,17.5
Kiran,21.5
Kiran,21.5
Kiran,22.5
Kiran,17.8
Kiran,18.3
Kiran,19.8
Kiran,23.5
Meera,17.5
Meera,21.5
Meera,22.5
Meera,18.0
Mohan,22.5
Mohan,18.3
Mohan,23.5
Mohan,19.5
Mohan,18.0
Mohan,20.5
Mohan,19.8
Mohan,19.0
Neha,20.0
Neha,19.5
Priya,21.0
Priya,23.0
Priya,18.3
Priya,18.0
Priya,18.3
Rahul,21.5
Rahul,19.8
Rahul,17.8
Rahul,18.0
Rahul,21.5
Rahul,17.8
Ravi,18.0
Ravi,20.5
Ravi,19.0
Ravi,21.0
Reeta,18.5
Sneha,19.0
Sneha,18.5
Sneha,22.5
Sneha,17.8
Sneha,20.5
Suresh,18.3
Suresh,22.0
Suresh,17.5
Suresh,20.0
Suresh,17.5
Suresh,23.0
Vikram,23.5
Vikram,21.5
Vikram,19.0
