name,age
Amit,21.0
Amit,23.5
Anita,17.5
Anita,17.8
Anita,19.0
Anita,19.5
Anita,19.8
Anita,22.0
Arjun,17.8
Arjun,19.0
Arjun,20.5
Arjun,22.0
Geet,19.0
Geet,19.5
Geet,19.8
Geet,21.5
Kavita,20.0
Kavita,21.0
Kavita,23.5
Kiran,18.0
Kiran,18.3
Kiran,22.5
Kiran,23.0
Meera,19.8
Meera,20.0
Meera,20.5
Meera,21.5
Meera,22.0
Mohan,18.3
Mohan,19.8
Mohan,21.5
Mohan,22.0
Mohan,23.0
Neha,20.0
Neha,20.5
Neha,21.0
Priya,19.5
Priya,19.5
Priya,19.5
Priya,20.5
Priya,21.0
Priya,22.5
Priya,23.0
Rahul,18.3
Rahul,18.5
Rahul,18.5
Rahul,20.0
Rahul,21.5
Rahul,23.0
Ravi,17.8
Ravi,17.8
Ravi,18.5
Ravi,19.5
Ravi,21.0
Ravi,23.0
Reeta,17.8
Reeta,17.8
Reeta,18.3
Reeta,19.5
Reeta,23.0
Sneha,18.5
Sneha,22.5
Suresh,17.8
Suresh,18.5
Suresh,19.5
Suresh,19.5
Vikram,18.3
Vikram,18.5
Vikram,22.5
Vikram,23.5
