name,age
Arjun,17.5
Suresh,17.5
Amit,17.5
Arjun,17.8
Geet,17.8
Arjun,17.8
Arjun,18.0
Sneha,18.0
Arjun,18.0
Arjun,18.3
Ravi,18.5
Vikram,18.5
Geet,18.5
Kiran,19.0
Rahul,19.0
Geet,19.5
Priya,19.5
Sneha,19.5
Sneha,19.5
Kavita,19.8
Vikram,19.8
Reeta,19.8
Amit,19.8
Amit,19.8
Sneha,19.8
Kiran,20.0
Geet,20.0
Vikram,20.0
Neha,20.0
Meera,20.5
Anita,20.5
Kavita,20.5
Vikram,21.0
Reeta,21.5
Suresh,21.5
Ravi,21.5
Vikram,21.5
Arjun,21.5
Geet,22.0
Amit,22.0
Arjun,22.0
Sneha,22.0
Kavita,22.5
Neha,22.5
Geet,22.5
Mohan,22.5
Neha,22.5
Sneha,22.5
Arjun,22.5
Anita,22.5
Meera,23.0
Neha,23.0
Ravi,23.0
Geet,23.0
Rahul,23.0
Sneha,23.5
Vikram,23.5
Neha,23.5
Anita,23.5
Amit,23.5
