name,age
Amit,21.0
Amit,18.3
Amit,18.3
Amit,21.0
Anita,21.0
Anita,21.0
Anita,22.0
Anita,21.0
Anita,19.0
Anita,23.0
Anita,18.0
Arjun,17.5
Arjun,19.0
Arjun,18.3
Geet,22.0
Geet,19.5
Geet,17.5
Geet,23.0
Geet,18.5
Kavita,23.5
Kavita,18.0
Kavita,20.0
Kavita,22.0
Kiran,17.8
Kiran,19.0
Meera,18.3
Meera,18.0
Meera,22.5
Meera,23.5
Meera,18.3
Mohan,23.5
Mohan,18.0
Mohan,20.5
Mohan,22.5
Mohan,23.0
Neha,22.5
Neha,18.3
Neha,18.5
Priya,17.8
Priya,19.5
Priya,20.0
Priya,17.5
Priya,22.5
Priya,17.8
Priya,17.8
Priya,18.5
Rahul,21.5
Rahul,19.5
Rahul,18.0
Rahul,17.8
Rahul,21.5
Rahul,22.0
Rahul,22.0
Rahul,22.0
Rahul,19.0
Rahul,22.0
Ravi,17.8
Ravi,22.0
Ravi,18.5
Ravi,18.5
Reeta,23.5
Reeta,18.5
Reeta,22.0
Reeta,23.5
Sneha,23.0
Sneha,20.0
Sneha,19.8
Sneha,22.5
Sneha,22.5
Sneha,18.5
Suresh,22.5
Suresh,19.5
Suresh,17.5
Suresh,19.5
Suresh,21.5
Suresh,17.5
Vikram,20.0
Vikram,20.0
Vikram,20.5
Vikram,19.5
