name,age
Amit,22.5
Amit,20.0
Amit,20.5
Amit,22.0
Anita,22.0
Anita,19.8
Anita,23.5
Arjun,18.0
Arjun,17.5
Arjun,19.5
Arjun,17.5
Arjun,20.0
Geet,19.0
Geet,22.5
Kavita,23.5
Kavita,18.5
Kavita,22.5
Kavita,19.0
Kavita,21.5
Kiran,17.8
Kiran,23.5
Meera,23.5
Meera,17.8
Meera,21.0
Meera,20.5
Meera,22.5
Mohan,17.8
Mohan,22.0
Mohan,19.8
Mohan,18.0
Neha,22.5
Neha,18.0
Neha,20.0
Neha,18.0
Neha,18.5
Priya,22.5
Priya,18.5
Priya,17.5
Priya,19.8
Priya,21.0
Priya,21.5
Priya,18.5
Rahul,19.5
Rahul,17.8
Rahul,19.0
Rahul,18.0
Ravi,19.0
Ravi,23.0
Ravi,21.0
Ravi,23.0
Ravi,20.0
Ravi,21.0
Reeta,17.8
Reeta,18.0
Reeta,20.5
Reeta,17.8
Sneha,17.8
Sneha,18.5
Sneha,19.8
Sneha,20.5
Sneha,19.5
Sneha,22.5
Sneha,23.0
Suresh,18.5
Suresh,22.0
Suresh,19.5
Vikram,20.0
Vikram,18.5
Vikram,17.5
Vikram,19.8
