name,age
Meera,17.5
Kavita,17.5
Suresh,17.8
Rahul,17.8
Kavita,18.0
Mohan,18.0
Geet,18.0
Rahul,18.3
Reeta,18.3
Reeta,18.3
Suresh,18.3
Kiran,18.3
Sneha,18.3
Ravi,18.5
Kavita,18.5
Meera,18.5
Kiran,18.5
Sneha,18.5
Anita,19.0
Arjun,19.0
Sneha,19.0
Amit,19.0
Ravi,19.0
Anita,19.0
Vikram,19.0
Reeta,19.0
Geet,19.5
Arjun,19.5
Reeta,19.5
Arjun,19.5
Reeta,19.5
Ravi,19.5
Vikram,19.5
Ravi,19.5
Vikram,19.5
Ravi,19.5
Geet,19.5
Kiran,19.8
Kiran,19.8
Mohan,19.8
Anita,19.8
Mohan,19.8
Vikram,19.8
Meera,19.8
Vikram,20.0
Ravi,20.0
Kiran,20.5
Vikram,20.5
Geet,20.5
Anita,20.5
Geet,20.5
Arjun,21.0
Arjun,21.0
Anita,21.0
Meera,21.0
Neha,21.5
Reeta,22.0
Kiran,22.0
Meera,22.0
Rahul,22.0
Arjun,22.0
Geet,22.0
Mohan,22.0
Rahul,22.5
Geet,22.5
Amit,22.5
Kiran,22.5
Geet,22.5
Neha,22.5
Rahul,22.5
Arjun,22.5
Reeta,23.0
Mohan,23.0
Suresh,23.0
Arjun,23.5
Suresh,23.5
Ravi,23.5
Rahul,23.5
Kiran,23.5
Meera,23.5
