name,age
Amit,23.0
Anita,19.0
Anita,19.5
Anita,19.5
Anita,23.0
Anita,23.5
Arjun,18.3
Arjun,18.5
Arjun,20.0
Arjun,21.0
Arjun,21.0
Arjun,22.5
Arjun,22.5
Geet,19.5
Geet,19.5
Geet,22.0
Kavita,17.5
Kavita,18.0
Kavita,19.8
Kavita,20.0
Kiran,20.0
Kiran,21.0
Kiran,22.0
Kiran,22.5
Kiran,22.5
Meera,19.8
Meera,20.0
Meera,20.0
Meera,22.0
Meera,22.5
Meera,22.5
Mohan,17.5
Mohan,18.3
Mohan,21.5
Mohan,21.5
Mohan,22.5
Neha,20.0
Neha,22.0
Priya,18.5
Priya,19.8
Priya,21.5
Priya,23.0
Priya,23.0
Priya,23.0
Rahul,17.5
Rahul,17.5
Rahul,17.5
Rahul,17.8
Rahul,18.3
Rahul,19.5
Rahul,19.8
Rahul,21.5
Rahul,22.0
Rahul,23.5
Reeta,19.0
Reeta,21.5
Reeta,21.5
Reeta,23.0
Sneha,18.0
Sneha,19.5
Sneha,20.5
Sneha,23.0
Sneha,23.5
Sneha,23.5
Suresh,17.5
Suresh,19.5
Suresh,21.0
Suresh,23.5
Suresh,23.5
Vikram,17.5
Vikram,18.0
Vikram,18.3
Vikram,18.3
Vikram,19.0
Vikram,19.5
Vikram,19.8
Vikram,20.5
Vikram,21.5
Vikram,21.5
Vikram,23.0
