name,age
Amit,17.8
Amit,21.0
Amit,21.5
Amit,21.5
Anita,18.3
Anita,19.0
Anita,19.0
Anita,19.8
Arjun,17.8
Arjun,19.0
Arjun,20.5
Arjun,23.0
Arjun,23.5
Geet,19.5
Geet,22.5
Kavita,18.0
Kavita,19.0
Kavita,19.5
Kavita,21.5
Kiran,18.3
Kiran,19.5
Kiran,20.0
Kiran,21.5
Meera,17.8
Meera,19.0
Mohan,19.0
Mohan,19.5
Mohan,20.0
Mohan,22.0
Neha,20.5
Neha,21.5
Priya,17.8
Priya,18.3
Priya,21.5
Priya,23.5
Rahul,17.5
Rahul,18.3
Rahul,19.0
Rahul,22.5
Ravi,17.5
Ravi,18.3
Ravi,21.0
Reeta,17.8
Reeta,19.0
Reeta,20.5
Reeta,21.0
Sneha,18.3
Sneha,19.8
Sneha,21.5
Sneha,21.5
Sneha,22.5
Suresh,20.0
Vikram,17.8
Vikram,18.5
Vikram,19.8
Vikram,20.0
Vikram,20.5
Vikram,21.0
Vikram,23.0
Vikram,23.5
