name,age
Priya,17.5
Rahul,17.5
Priya,17.5
Geet,17.8
Priya,17.8
Amit,17.8
Ravi,18.0
Meera,18.0
Vikram,18.3
Sneha,18.3
Sneha,18.3
Reeta,18.5
Mohan,18.5
Anita,19.0
Neha,19.0
Kiran,19.0
Neha,19.0
Suresh,19.0
Arjun,19.5
Reeta,19.5
Mohan,19.5
Anita,19.5
Priya,19.5
Amit,19.8
Mohan,19.8
Meera,19.8
Anita,20.0
Rahul,20.0
Arjun,20.0
Anita,20.5
Mohan,20.5
Suresh,20.5
Arjun,20.5
Geet,20.5
Kavita,20.5
Neha,21.0
Kiran,21.0
Vikram,21.0
Ravi,21.0
Meera,21.0
Ravi,21.0
Anita,21.0
Anita,21.5
Sneha,22.0
Geet,22.0
Kavita,22.0
Mohan,22.0
Rahul,22.5
Mohan,22.5
Suresh,22.5
Ravi,23.0
Kiran,23.0
Vikram,23.0
Kavita,23.0
Amit,23.0
Ravi,23.5
Kavita,23.5
Suresh,23.5
Kiran,23.5
Geet,23.5
