name,age
Amit,18.0
Amit,18.3
Amit,22.0
Anita,18.5
Arjun,17.5
Arjun,18.3
Arjun,19.0
Arjun,20.0
Arjun,20.0
Arjun,20.5
Arjun,21.0
Arjun,21.5
Geet,20.5
Geet,21.5
Geet,22.0
Kavita,18.0
Kiran,21.5
Meera,21.0
Meera,22.0
Mohan,18.3
Neha,17.5
Neha,17.8
Neha,18.0
Neha,19.5
Neha,22.0
Neha,22.0
Neha,23.0
Priya,19.8
Priya,20.5
Priya,21.0
Priya,22.0
Ravi,21.5
Ravi,23.0
Reeta,19.8
Reeta,20.0
Reeta,21.5
Reeta,21.5
Sneha,18.3
Sneha,19.5
Sneha,20.0
Sneha,20.0
Sneha,23.5
Suresh,18.0
Suresh,18.3
Suresh,19.5
Vikram,17.8
Vikram,19.5
Vikram,19.8
Vikram,20.5
Vikram,23.5
