name,age
Sneha,17.5
Kiran,17.5
Amit,17.5
Geet,17.8
Kiran,17.8
Vikram,17.8
Geet,17.8
Meera,18.0
Arjun,18.0
Reeta,18.3
Kiran,18.3
Kiran,18.5
Geet,18.5
Neha,18.5
Arjun,19.0
Rahul,19.0
Kavita,19.0
Reeta,19.0
Arjun,19.0
Priya,19.0
Priya,19.5
Suresh,19.5
Sneha,19.8
Anita,19.8
Neha,19.8
Arjun,19.8
Meera,19.8
Mohan,20.0
Meera,20.0
Kiran,20.0
Reeta,20.0
Suresh,20.0
Vikram,20.5
Meera,20.5
Arjun,21.0
Ravi,21.0
Geet,21.5
Meera,21.5
Meera,21.5
Sneha,21.5
Rahul,21.5
Reeta,22.0
Vikram,22.0
Rahul,22.0
Amit,22.5
Neha,22.5
Mohan,22.5
Neha,23.5
Neha,23.5
Meera,23.5
