name,age
Amit,17.5
Amit,17.8
Amit,21.5
Amit,23.0
Amit,23.5
Anita,17.5
Anita,19.0
Anita,19.0
Anita,19.8
Anita,22.5
Anita,22.5
Anita,23.0
Arjun,17.5
Arjun,17.8
Arjun,18.3
Arjun,20.0
Arjun,21.5
Arjun,22.0
Geet,18.0
Geet,19.8
Geet,20.5
Kavita,17.5
Kavita,17.8
Kavita,18.5
Kavita,19.0
Kavita,19.5
Kavita,21.0
Kavita,21.0
Kavita,21.5
Kavita,21.5
Kavita,22.0
Kavita,22.5
Kiran,18.3
Meera,17.5
Meera,18.0
Meera,20.0
Meera,23.0
Meera,23.0
Mohan,22.5
Neha,18.0
Neha,18.5
Neha,19.0
Neha,20.0
Neha,21.5
Priya,17.8
Priya,18.5
Priya,20.0
Priya,21.0
Priya,21.5
Priya,23.5
Rahul,18.3
Rahul,18.5
Rahul,19.8
Rahul,20.0
Rahul,23.5
Ravi,19.5
Ravi,21.0
Ravi,21.5
Ravi,22.0
Ravi,23.0
Ravi,23.0
Reeta,21.0
Reeta,21.0
Reeta,21.0
Reeta,21.5
Reeta,22.5
Sneha,17.5
Sneha,18.0
Sneha,18.0
Sneha,20.5
Suresh,17.5
Suresh,20.0
Suresh,20.0
Suresh,20.5
Suresh,21.5
Suresh,23.0
Suresh,23.5
Vikram,18.3
Vikram,18.3
Vikram,22.0
