name,age
Amit,21.0
Amit,23.0
Amit,18.0
Amit,22.5
Amit,17.5
Amit,17.5
Anita,21.5
Anita,22.5
Anita,18.0
Anita,17.8
Anita,18.5
Anita,20.5
Anita,18.3
Arjun,19.8
Arjun,18.5
Arjun,18.0
Arjun,21.5
Geet,18.3
Geet,19.5
Geet,20.5
Kavita,21.0
Kavita,23.0
Kiran,21.5
Kiran,23.0
Kiran,22.0
Kiran,18.3
Meera,18.0
Meera,19.8
Meera,18.5
Meera,19.0
Meera,21.5
Mohan,19.5
Neha,18.3
Neha,22.5
Priya,21.5
Priya,18.0
Priya,18.5
Priya,19.8
Rahul,20.5
Ravi,20.5
Ravi,17.5
Ravi,21.5
Reeta,17.8
Sneha,21.5
Sneha,23.5
Sneha,21.0
Sneha,20.0
Suresh,18.0
Suresh,18.3
Vikram,19.5
