name,age
Amit,19.0
Amit,19.5
Amit,23.0
Anita,19.0
Anita,20.0
Anita,20.5
Anita,21.5
Anita,22.5
Arjun,22.0
Arjun,22.5
Arjun,22.5
Geet,18.3
Geet,20.0
Geet,23.5
Kavita,19.5
Kavita,20.5
Kavita,22.0
Kavita,23.0
Kiran,17.5
Kiran,17.8
Kiran,19.0
Kiran,22.0
Kiran,23.5
Kiran,23.5
Meera,18.3
Meera,18.5
Meera,18.5
Meera,20.0
Meera,21.5
Meera,22.5
Mohan,17.5
Mohan,18.0
Mohan,22.5
Mohan,23.0
Neha,19.8
Priya,18.5
Rahul,18.5
Rahul,19.8
Rahul,21.5
Rahul,22.0
Ravi,17.5
Ravi,18.3
Ravi,18.5
Ravi,19.0
Ravi,19.8
Ravi,22.0
Reeta,18.0
Reeta,18.5
Reeta,19.8
Reeta,22.0
Reeta,23.0
Sneha,19.0
Sneha,20.0
Sneha,21.0
Suresh,19.0
Suresh,21.0
Vikram,18.0
Vikram,18.5
Vikram,20.5
Vikram,23.0
