name,age
Amit,17.5
Amit,17.8
Amit,18.0
Anita,17.8
Anita,19.0
Anita,20.5
Anita,21.0
Anita,21.0
Anita,22.0
Anita,22.5
Anita,23.0
Arjun,18.5
Arjun,18.5
Arjun,19.5
Geet,17.5
Geet,21.5
Geet,22.5
Kavita,17.8
Kavita,17.8
Kavita,17.8
Kavita,18.0
Kavita,18.5
Kavita,19.5
Kavita,19.5
Kavita,20.0
Kavita,22.0
Kiran,21.0
Meera,17.8
Meera,18.0
Meera,18.5
Meera,19.5
Meera,19.8
Meera,21.0
Meera,22.5
Mohan,18.0
Mohan,22.5
Mohan,23.0
Mohan,23.5
Neha,17.8
Neha,18.3
Priya,18.0
Priya,18.3
Priya,19.0
Priya,20.0
Priya,22.0
Rahul,18.0
Rahul,19.5
Rahul,21.5
Rahul,22.0
Rahul,22.0
Ravi,18.0
Ravi,18.3
Ravi,20.5
Ravi,21.0
Ravi,23.5
Reeta,18.3
Reeta,20.0
Reeta,23.0
Sneha,17.5
Sneha,21.5
Sneha,23.0
Suresh,18.0
Suresh,18.3
Suresh,18.5
Suresh,19.0
Suresh,19.5
Suresh,22.5
Suresh,22.5
Vikram,19.5
Vikram,23.5
