name,age
Amit,17.5
Amit,17.5
Anita,20.0
Anita,19.5
Anita,20.5
Arjun,19.5
Arjun,21.0
Arjun,22.0
Arjun,17.8
Arjun,19.0
Arjun,19.8
Arjun,20.5
Geet,18.0
Geet,19.5
Geet,22.5
Geet,17.8
Kavita,19.5
Kavita,20.0
Kavita,18.0
Kiran,20.5
Kiran,22.0
Kiran,18.3
Kiran,22.0
Kiran,18.3
Kiran,18.0
Meera,21.0
Meera,18.3
Meera,17.5
Meera,18.0
Meera,23.5
Meera,17.8
Meera,20.0
Meera,19.8
Meera,20.0
Mohan,22.0
Neha,18.3
Neha,22.5
Neha,17.5
Neha,19.8
Neha,17.5
Neha,23.5
Neha,22.5
Priya,19.5
Priya,22.5
Priya,21.5
Priya,20.0
Priya,21.5
Rahul,19.5
Rahul,23.0
Rahul,18.3
Rahul,20.5
Rahul,19.5
Rahul,21.5
Rahul,17.8
Rahul,18.5
Ravi,22.0
Ravi,22.5
Ravi,17.8
Ravi,19.8
Ravi,20.0
Ravi,19.5
Ravi,22.0
Ravi,19.5
Ravi,19.8
Ravi,20.5
Reeta,18.3
Reeta,20.5
Reeta,22.0
Reeta,20.0
Sneha,18.3
Sneha,23.0
Sneha,20.5
Sneha,22.5
Suresh,22.5
Suresh,21.0
Suresh,23.0
Suresh,19.5
Suresh,20.0
Suresh,23.0
Vikram,23.0
Vikram,17.5
Vikram,18.3
Vikram,23.5
Vikram,20.5
Vikram,19.8
Vikram,18.5
Vikram,19.8
Vikram,20.5
Vikram,19.5
Vikram,19.5
