name,age
Amit,19.8
Amit,23.0
Amit,21.0
Amit,20.5
Amit,22.5
Amit,22.0
Amit,18.5
Anita,22.0
Anita,22.5
Anita,19.5
Anita,17.8
Arjun,20.0
Arjun,17.8
Arjun,18.0
Geet,20.0
Geet,20.0
Geet,17.5
Geet,22.0
Geet,17.5
Geet,21.5
Kavita,19.5
Kavita,22.0
Kavita,23.5
Kavita,22.0
Kavita,22.0
Kiran,20.5
Kiran,23.5
Kiran,19.0
Kiran,23.5
Kiran,23.0
Kiran,20.0
Kiran,17.5
Kiran,19.0
Kiran,20.5
Kiran,18.3
Kiran,19.0
Kiran,20.0
Meera,18.5
Meera,23.5
Mohan,18.5
Mohan,17.8
Mohan,22.0
Mohan,23.5
Neha,22.0
Neha,18.5
Neha,20.5
Neha,21.5
Neha,19.8
Neha,22.0
Neha,17.8
Neha,21.0
Neha,20.5
Priya,19.0
Priya,18.3
Rahul,20.5
Rahul,17.8
Rahul,19.8
Rahul,17.5
Rahul,18.3
Rahul,22.0
Rahul,17.8
Rahul,17.5
Rahul,19.0
Rahul,18.3
Ravi,19.0
Ravi,20.5
Ravi,18.5
Reeta,19.0
Reeta,18.5
Reeta,22.0
Reeta,21.5
Reeta,17.5
Reeta,18.5
Reeta,21.5
Sneha,18.0
Sneha,21.0
Sneha,18.5
Sneha,19.8
Suresh,17.5
Suresh,21.5
Suresh,17.5
Suresh,17.5
Suresh,22.0
Suresh,18.0
Vikram,19.5
Vikram,19.0
Vikram,20.0
Vikram,23.5
Vikram,19.5
Vikram,18.3
