name,age
Suresh,17.5
Reeta,17.5
Priya,17.5
Vikram,17.5
Priya,17.5
Neha,17.5
Rahul,17.8
Vikram,17.8
Neha,17.8
Mohan,17.8
Reeta,17.8
Vikram,17.8
Priya,17.8
Kavita,18.0
Kiran,18.0
Priya,18.3
Kiran,18.3
Geet,18.3
Meera,18.3
Rahul,18.3
Mohan,18.5
Arjun,18.5
Vikram,18.5
Priya,19.0
Meera,19.0
Reeta,19.0
Ravi,19.0
Reeta,19.0
Reeta,19.5
Kiran,19.5
Reeta,19.5
Suresh,19.5
Ravi,19.8
Rahul,19.8
Priya,19.8
Neha,19.8
Arjun,20.0
Geet,20.0
Sneha,20.0
Priya,20.0
Vikram,20.0
Vikram,20.5
Meera,20.5
Arjun,20.5
Kiran,20.5
Neha,20.5
Mohan,20.5
Suresh,20.5
Mohan,21.0
Vikram,21.0
Ravi,21.0
Amit,21.0
Geet,21.0
Kavita,21.5
Mohan,21.5
Priya,21.5
Kavita,21.5
Anita,22.0
Mohan,22.0
Neha,22.0
Anita,22.0
Amit,22.0
Amit,22.5
Geet,22.5
Geet,22.5
Vikram,22.5
Priya,22.5
Neha,22.5
Suresh,23.0
Kavita,23.0
Rahul,23.0
Meera,23.0
Arjun,23.0
Priya,23.0
Meera,23.0
Sneha,23.0
Suresh,23.0
Rahul,23.5
Amit,23.5
Amit,23.5
