name,age
Amit,18.3
Amit,18.3
Amit,19.8
Amit,22.0
Amit,23.5
Arjun,17.8
Arjun,23.5
Geet,17.8
Geet,20.5
Geet,22.0
Kavita,17.5
Kavita,21.5
Kavita,23.5
Kiran,23.0
Meera,17.5
Meera,18.3
Meera,19.8
Meera,23.5
Mohan,17.5
Mohan,18.5
Mohan,21.0
Mohan,23.5
Neha,17.5
Neha,21.0
Neha,23.5
Priya,18.3
Priya,19.5
Priya,23.5
Rahul,18.5
Rahul,19.0
Rahul,19.8
Rahul,22.0
Ravi,18.5
Ravi,20.0
Ravi,22.0
Sneha,18.0
Sneha,20.5
Sneha,20.5
Sneha,21.5
Sneha,21.5
Suresh,18.0
Suresh,22.0
Suresh,23.0
Vikram,17.5
Vikram,17.8
Vikram,18.3
Vikram,19.0
Vikram,19.8
Vikram,20.0
Vikram,21.0
