name,age
Suresh,17.5
Kiran,17.8
Kavita,17.8
Rahul,17.8
Neha,17.8
Meera,17.8
Priya,17.8
Amit,17.8
Arjun,17.8
Mohan,18.0
Priya,18.0
Reeta,18.0
Amit,18.0
Reeta,18.0
Suresh,18.3
Ravi,18.3
Suresh,18.3
Meera,18.3
Priya,18.5
Neha,19.0
Anita,19.0
Rahul,19.0
Reeta,19.5
Amit,19.5
Sneha,19.5
Anita,19.5
Arjun,19.5
Arjun,19.5
Meera,19.8
Suresh,19.8
Amit,19.8
Rahul,19.8
Priya,20.0
Amit,20.0
Priya,20.0
Rahul,20.5
Kiran,20.5
Rahul,20.5
Rahul,21.0
Kiran,21.0
Kiran,21.0
Kavita,21.5
Anita,21.5
Neha,21.5
Vikram,22.0
Suresh,22.5
Arjun,22.5
Amit,23.5
Kavita,23.5
Neha,23.5
