name,age
Amit,17.5
Amit,22.5
Amit,19.0
Anita,18.3
Anita,18.0
Anita,19.0
Anita,17.8
Arjun,20.5
Arjun,21.0
Arjun,23.5
Arjun,23.5
Arjun,20.0
Arjun,23.0
Geet,20.5
Geet,21.5
Kavita,23.0
Kavita,19.0
Kavita,21.0
Kavita,19.8
Kavita,18.5
Kavita,19.5
Kiran,18.5
Kiran,22.5
Kiran,19.0
Kiran,17.8
Kiran,23.0
Kiran,20.0
Meera,19.8
Meera,18.5
Meera,18.0
Meera,23.5
Mohan,18.0
Mohan,19.0
Mohan,20.0
Mohan,17.5
Mohan,23.0
Mohan,22.5
Mohan,22.0
Mohan,18.3
Mohan,21.0
Neha,21.0
Neha,23.0
Neha,22.5
Neha,19.8
Neha,21.5
Neha,18.3
Neha,18.3
Priya,23.5
Priya,20.5
Priya,18.5
Priya,17.8
Rahul,17.8
Rahul,21.0
Ravi,22.0
Ravi,19.5
Ravi,23.0
Reeta,22.5
Reeta,17.8
Reeta,20.5
Sneha,21.0
Sneha,18.0
Sneha,19.0
Sneha,22.0
Sneha,22.5
Suresh,20.5
Suresh,18.5
Vikram,20.5
Vikram,17.5
Vikram,21.5
Vikram,23.0
