name,age
Amit,21.0
Amit,21.5
Anita,17.5
Arjun,21.5
Arjun,22.5
Arjun,19.5
Arjun,22.5
Arjun,22.0
Geet,18.5
Geet,17.8
Geet,18.0
Geet,18.3
Kavita,19.0
Kavita,19.5
Kavita,22.5
Kavita,20.5
Kiran,21.0
Kiran,22.5
Kiran,18.3
Meera,22.5
Meera,20.5
Meera,18.0
Meera,19.0
Meera,23.0
Meera,22.0
Mohan,17.8
Mohan,17.8
Mohan,18.5
Mohan,17.8
Mohan,19.5
Mohan,21.0
Mohan,17.8
Mohan,19.8
Neha,21.5
Neha,18.5
Priya,22.0
Priya,22.0
Rahul,17.8
Rahul,21.0
Rahul,22.0
Rahul,22.0
Ravi,19.8
Sneha,23.5
Suresh,18.0
Suresh,22.5
Suresh,18.0
Vikram,19.8
Vikram,18.3
Vikram,21.5
Vikram,21.5
