name,age
Amit,18.3
Amit,17.5
Amit,22.5
Amit,18.0
Anita,23.0
Anita,20.5
Anita,17.8
Anita,21.0
Anita,17.8
Arjun,23.0
Arjun,19.5
Arjun,18.3
Arjun,20.5
Arjun,19.5
Arjun,23.0
Arjun,18.5
Arjun,19.5
Geet,22.0
Geet,21.0
Geet,17.8
Geet,23.5
Geet,17.8
Geet,17.8
Geet,21.0
Geet,19.5
Geet,19.0
Geet,18.5
Geet,20.0
Kavita,23.5
Kavita,22.5
Kavita,21.0
Kavita,17.8
Kavita,18.0
Kiran,22.0
Kiran,22.5
Meera,19.0
Meera,18.0
Meera,19.0
Meera,23.0
Meera,23.0
Meera,21.0
Meera,18.5
Meera,17.5
Meera,22.0
Meera,20.0
Mohan,21.0
Mohan,19.0
Mohan,19.8
Mohan,21.0
Mohan,19.5
Mohan,22.0
Mohan,22.0
Mohan,22.5
Mohan,17.5
Mohan,17.8
Mohan,20.5
Mohan,23.0
Neha,19.5
Neha,18.0
Neha,18.5
Neha,21.5
Rahul,23.0
Rahul,20.5
Rahul,23.5
Rahul,20.0
Ravi,21.5
Ravi,18.3
Ravi,23.5
Ravi,23.0
Ravi,18.0
Ravi,22.5
Ravi,19.0
Ravi,23.5
Ravi,21.0
Ravi,21.5
Ravi,23.5
Ravi,21.5
Reeta,22.0
Reeta,21.0
Reeta,17.8
Sneha,17.8
Sneha,22.0
Sneha,21.5
Sneha,18.0
Sneha,20.0
Sneha,23.5
Sneha,21.0
Sneha,18.5
Sneha,17.5
Sneha,21.5
Suresh,22.0
Suresh,20.0
Suresh,20.5
Suresh,22.0
Suresh,22.5
Suresh,23.5
Vikram,17.8
Vikram,22.5
Vikram,21.5
Vikram,17.5
