name,age
Amit,17.5
Amit,20.5
Amit,19.0
Amit,20.5
Amit,18.0
Amit,17.8
Amit,19.8
Amit,18.3
Anita,22.5
Anita,19.8
Anita,23.0
Anita,23.0
Anita,18.0
Anita,22.5
Anita,19.5
Anita,23.5
Arjun,23.5
Arjun,22.0
Geet,22.0
Geet,21.0
Kavita,21.0
Kavita,23.0
Kavita,19.5
Kavita,19.0
Kavita,18.3
Kiran,21.5
Kiran,19.5
Kiran,18.3
Kiran,19.8
Kiran,18.3
Kiran,17.8
Kiran,19.8
Kiran,21.5
Meera,19.5
Meera,22.5
Meera,19.5
Meera,22.5
Mohan,18.0
Mohan,19.5
Mohan,18.3
Mohan,23.5
Neha,19.8
Neha,20.0
Priya,23.0
Priya,18.3
Rahul,22.5
Rahul,18.3
Rahul,17.5
Rahul,19.5
Rahul,23.5
Rahul,17.5
Ravi,21.5
Ravi,18.5
Reeta,18.5
Reeta,23.0
Reeta,22.5
Reeta,18.5
Reeta,19.8
Sneha,18.0
Sneha,18.0
Sneha,19.8
Suresh,21.5
Suresh,17.5
Suresh,21.0
Suresh,23.0
Suresh,21.0
Suresh,21.5
Suresh,18.5
Vikram,17.5
Vikram,17.5
