name,age
Mohan,17.5
Geet,17.5
Arjun,17.5
Arjun,17.8
Kavita,17.8
Arjun,17.8
Neha,17.8
Ravi,17.8
Suresh,18.0
Arjun,18.0
Anita,18.0
Rahul,18.0
Kiran,18.0
Neha,18.0
Rahul,18.0
Arjun,18.3
Meera,18.3
Rahul,18.5
Kavita,18.5
Vikram,18.5
Amit,18.5
Meera,18.5
Vikram,18.5
Reeta,19.0
Neha,19.5
Anita,19.5
Priya,19.5
Ravi,19.5
Amit,19.8
Ravi,20.0
Ravi,20.0
Vikram,20.5
Vikram,20.5
Kiran,21.0
Kavita,21.0
Neha,21.0
Anita,21.0
Reeta,21.0
Priya,21.0
Ravi,21.5
Ravi,21.5
Anita,21.5
Vikram,21.5
Suresh,21.5
Geet,21.5
Suresh,21.5
Neha,21.5
Geet,22.0
Kavita,22.0
Anita,22.5
Ravi,22.5
Sneha,22.5
Mohan,22.5
Sneha,23.0
Neha,23.0
Amit,23.0
Kavita,23.0
Ravi,23.5
Priya,23.5
Geet,23.5
