name,age
Ravi,17.5
Meera,17.5
Anita,17.5
Kiran,17.5
Vikram,17.5
Reeta,17.8
Rahul,17.8
Suresh,17.8
Amit,17.8
Suresh,17.8
Anita,17.8
Vikram,18.0
Ravi,18.0
Vikram,18.0
Reeta,18.0
Anita,18.0
Mohan,18.0
Meera,18.3
Meera,18.3
Neha,18.3
Priya,18.3
Arjun,18.3
Sneha,18.5
Sneha,19.0
Amit,19.0
Ravi,19.5
Kavita,19.5
Ravi,19.5
Sneha,19.5
Ravi,19.5
Kiran,19.5
Anita,19.8
Kavita,19.8
Suresh,19.8
Priya,20.0
Mohan,20.0
Amit,20.0
Arjun,20.0
Amit,20.0
Mohan,20.5
Ravi,20.5
Mohan,20.5
Anita,20.5
Anita,21.0
Sneha,21.0
Rahul,21.5
Anita,21.5
Mohan,22.0
Sneha,22.0
Neha,22.0
Suresh,22.5
Geet,22.5
Reeta,22.5
Priya,22.5
Neha,23.0
Priya,23.0
Geet,23.0
Anita,23.0
Sneha,23.0
Priya,23.0
Anita,23.0
Rahul,23.0
Reeta,23.0
Anita,23.5
Arjun,23.5
Kavita,23.5
Anita,23.5
Meera,23.5
Kiran,23.5
Mohan,23.5
