name,age
Reeta,17.5
Kiran,17.5
Neha,17.5
Neha,17.5
Anita,17.5
Reeta,17.5
Amit,17.5
Mohan,17.5
Kiran,17.8
Neha,17.8
Mohan,17.8
Kavita,17.8
Amit,17.8
Suresh,17.8
Suresh,17.8
Arjun,17.8
Geet,17.8
Rahul,18.0
Ravi,18.0
Kavita,18.0
Meera,18.0
Priya,18.0
Meera,18.0
Suresh,18.3
Kiran,18.3
Neha,18.3
Priya,18.3
Sneha,18.3
Anita,18.5
Mohan,18.5
Suresh,18.5
Mohan,18.5
Mohan,18.5
Geet,18.5
Reeta,18.5
Priya,18.5
Anita,19.0
Amit,19.0
Kavita,19.0
Rahul,19.5
Geet,19.5
Anita,19.5
Priya,19.5
Neha,19.5
Ravi,19.5
Kiran,19.5
Arjun,19.8
Ravi,19.8
Meera,19.8
Mohan,19.8
Amit,19.8
Anita,19.8
Priya,20.0
Vikram,20.0
Arjun,20.0
Ravi,20.0
Neha,20.0
Kiran,20.0
Suresh,20.5
Kiran,20.5
Mohan,20.5
Amit,20.5
Neha,20.5
Mohan,20.5
Kiran,21.0
Ravi,21.0
Sneha,21.0
Suresh,21.0
Suresh,21.0
Vikram,21.5
Anita,21.5
Ravi,21.5
Meera,21.5
Rahul,21.5
Mohan,21.5
Meera,21.5
Mohan,21.5
Anita,21.5
Sneha,22.0
Mohan,22.0
Vikram,22.0
Priya,22.0
Vikram,22.0
Amit,22.0
Ravi,22.0
Reeta,22.0
Amit,22.5
Kiran,22.5
Priya,22.5
Anita,23.0
Mohan,23.0
Amit,23.0
Ravi,23.0
Geet,23.0
Priya,23.0
Anita,23.0
Geet,23.5
Ravi,23.5
Rahul,23.5
Arjun,23.5
