name,age
Amit,19.8
Amit,21.0
Amit,23.5
Amit,23.5
Anita,17.5
Anita,17.5
Anita,17.8
Anita,17.8
Anita,23.5
Arjun,17.8
Geet,17.5
Geet,20.0
Geet,20.5
Geet,22.5
Geet,23.0
Kavita,17.8
Kavita,21.5
Kavita,23.0
Meera,19.8
Meera,20.0
Meera,20.0
Meera,20.0
Meera,22.5
Meera,22.5
Mohan,17.5
Mohan,19.0
Mohan,19.0
Mohan,20.5
Neha,17.5
Neha,17.5
Neha,17.8
Neha,19.8
Neha,20.0
Neha,22.5
Neha,23.0
Priya,18.5
Priya,19.0
Priya,23.0
Rahul,21.0
Rahul,22.0
Rahul,22.5
Ravi,21.0
Ravi,23.0
Reeta,17.8
Reeta,18.3
Reeta,18.3
Reeta,18.5
Reeta,21.0
Reeta,22.5
Sneha,17.8
Sneha,17.8
Sneha,17.8
Sneha,17.8
Sneha,18.3
Sneha,18.3
Sneha,23.0
Suresh,18.5
Suresh,21.0
Vikram,17.8
Vikram,19.5
