name,age
Amit,20.5
Amit,19.8
Amit,22.0
Anita,22.0
Anita,19.0
Anita,17.8
Arjun,23.5
Arjun,19.5
Arjun,18.5
Arjun,19.0
Arjun,18.0
Arjun,23.0
Geet,18.5
Geet,19.0
Geet,20.5
Geet,22.0
Geet,18.3
Geet,21.5
Geet,23.5
Geet,23.0
Geet,19.5
Kavita,19.0
Kavita,19.5
Kavita,22.0
Kavita,19.8
Kiran,18.5
Kiran,19.0
Kiran,23.5
Kiran,18.5
Kiran,19.8
Kiran,20.0
Kiran,18.3
Meera,17.5
Meera,23.0
Meera,22.5
Meera,19.5
Meera,18.0
Mohan,17.5
Mohan,21.5
Mohan,19.8
Mohan,18.5
Mohan,21.5
Mohan,22.5
Mohan,19.8
Mohan,20.5
Mohan,20.5
Neha,18.3
Neha,22.0
Neha,23.5
Neha,19.8
Priya,20.0
Priya,19.0
Priya,18.3
Priya,21.0
Priya,20.5
Priya,18.0
Priya,23.5
Priya,19.5
Priya,23.5
Rahul,18.3
Rahul,22.5
Rahul,23.5
Rahul,18.3
Rahul,20.5
Rahul,19.5
Rahul,19.5
Rahul,23.0
Rahul,19.8
Ravi,18.0
Ravi,18.0
Ravi,19.0
Ravi,19.5
Reeta,20.0
Reeta,22.0
Reeta,17.8
Reeta,23.5
Reeta,20.0
Sneha,19.8
Sneha,21.0
Sneha,20.0
Sneha,21.5
Sneha,23.5
Sneha,20.0
Sneha,23.0
Sneha,21.0
Sneha,22.5
Sneha,18.3
Sneha,18.3
Suresh,22.0
Suresh,17.8
Suresh,20.0
Suresh,19.5
Suresh,18.5
Suresh,19.5
Suresh,21.5
Vikram,18.3
Vikram,22.5
Vikram,18.0
Vikram,19.5
Vikram,22.5
