name,age
Amit,23.0
Amit,17.5
Amit,21.0
Amit,20.0
Amit,19.5
Amit,17.5
Amit,22.0
Anita,23.0
Anita,17.8
Anita,21.0
Anita,18.5
Anita,18.0
Anita,18.3
Anita,18.0
Arjun,19.8
Arjun,20.5
Arjun,21.5
Arjun,18.0
Arjun,18.3
Arjun,17.8
Arjun,23.0
Arjun,19.0
Geet,18.5
Geet,19.8
Geet,18.5
Geet,21.0
Geet,21.0
Geet,19.5
Geet,20.0
Geet,22.5
Geet,18.0
Kavita,18.0
Kavita,18.5
Kavita,19.8
Kavita,18.0
Kavita,17.8
Kavita,18.3
Kavita,20.0
Kiran,19.0
Kiran,19.0
Kiran,22.0
Kiran,18.5
Meera,22.0
Mohan,18.5
Mohan,19.8
Mohan,19.5
Mohan,21.5
Mohan,17.5
Neha,22.0
Neha,19.8
Neha,19.8
Neha,19.0
Neha,23.0
Priya,22.0
Priya,21.5
Priya,21.5
Priya,22.5
Priya,23.5
Priya,19.0
Priya,23.0
Priya,19.5
Priya,21.0
Priya,17.5
Rahul,19.0
Rahul,23.5
Rahul,18.5
Rahul,21.5
Rahul,23.5
Rahul,17.5
Ravi,18.5
Ravi,18.3
Ravi,22.5
Ravi,17.8
Ravi,23.0
Ravi,22.0
Ravi,18.5
Ravi,19.8
Reeta,22.5
Reeta,18.3
Reeta,21.0
Reeta,22.5
Reeta,19.5
Reeta,17.8
Reeta,19.5
Sneha,17.5
Sneha,23.5
Sneha,23.5
Sneha,22.5
Sneha,19.5
Sneha,20.0
Sneha,21.0
Suresh,20.5
Suresh,20.5
Vikram,18.5
Vikram,22.5
Vikram,17.5
Vikram,23.0
Vikram,18.5
Vikram,18.5
Vikram,17.8
