name,age
Vikram,17.5
Neha,17.5
Reeta,17.8
Mohan,17.8
Priya,17.8
Suresh,17.8
Ravi,17.8
Anita,17.8
Arjun,17.8
Reeta,17.8
Suresh,17.8
Mohan,17.8
Kavita,18.0
Kiran,18.0
Geet,18.0
Arjun,18.3
Sneha,18.3
Geet,18.3
Rahul,18.3
Amit,18.3
Meera,18.3
Sneha,18.5
Meera,18.5
Mohan,18.5
Sneha,18.5
Rahul,18.5
Reeta,19.0
Geet,19.0
Neha,19.0
Amit,19.0
Ravi,19.0
Anita,19.0
Kavita,19.5
Mohan,19.5
Suresh,19.5
Geet,19.5
Meera,19.5
Reeta,19.8
Rahul,19.8
Kiran,19.8
Suresh,19.8
Meera,20.0
Ravi,20.0
Reeta,20.0
Meera,20.0
Amit,20.0
Amit,20.0
Anita,20.0
Reeta,20.5
Priya,20.5
Mohan,20.5
Suresh,20.5
Vikram,20.5
Anita,20.5
Geet,20.5
Geet,20.5
Neha,21.0
Mohan,21.0
Anita,21.0
Geet,21.0
Kavita,21.0
Meera,21.0
Amit,21.0
Anita,21.0
Ravi,21.5
Mohan,21.5
Anita,21.5
Kavita,21.5
Kiran,22.0
Geet,22.0
Kiran,22.0
Kiran,22.0
Geet,22.0
Suresh,22.0
Reeta,22.0
Amit,22.0
Reeta,22.5
Neha,22.5
Suresh,22.5
Mohan,22.5
Vikram,22.5
Meera,22.5
Neha,23.0
Neha,23.0
Rahul,23.0
Geet,23.0
Geet,23.5
Kavita,23.5
Meera,23.5
Geet,23.5
