name,age
Amit,21.5
Amit,18.0
Amit,18.3
Anita,20.5
Anita,20.5
Anita,23.0
Anita,19.5
Anita,18.3
Anita,23.0
Arjun,19.5
Arjun,22.0
Arjun,18.0
Arjun,18.0
Arjun,19.8
Arjun,19.5
Arjun,20.5
Arjun,18.5
Geet,19.5
Geet,19.0
Geet,18.3
Geet,17.5
Geet,18.0
Geet,17.5
Geet,23.5
Geet,22.0
Geet,20.0
Kavita,19.8
Kavita,17.5
Kavita,19.8
Kavita,22.5
Kiran,19.0
Kiran,18.0
Kiran,18.5
Kiran,20.5
Kiran,18.5
Kiran,17.8
Meera,22.5
Meera,19.5
Meera,19.8
Meera,20.0
Meera,19.8
Mohan,20.0
Mohan,21.0
Mohan,21.0
Mohan,20.0
Mohan,22.0
Mohan,21.5
Neha,23.5
Neha,19.5
Neha,19.0
Neha,22.0
Priya,22.5
Priya,21.0
Priya,18.3
Priya,21.5
Priya,21.5
Priya,23.0
Rahul,17.8
Rahul,18.0
Rahul,22.5
Rahul,23.0
Rahul,18.5
Ravi,19.0
Ravi,22.0
Ravi,18.5
Ravi,19.0
Ravi,19.0
Ravi,21.5
Ravi,18.5
Ravi,18.5
Ravi,18.0
Ravi,21.0
Reeta,22.0
Reeta,22.5
Reeta,19.8
Reeta,20.5
Reeta,18.0
Reeta,19.8
Sneha,21.5
Sneha,20.0
Sneha,21.0
Sneha,18.5
Sneha,21.5
Sneha,22.5
Sneha,19.0
Sneha,23.5
Suresh,18.5
Suresh,23.5
Suresh,22.5
Suresh,22.0
Suresh,20.5
Suresh,19.8
Suresh,22.5
Suresh,18.0
Vikram,21.5
Vikram,21.0
Vikram,18.3
Vikram,18.5
Vikram,18.0
Vikram,23.0
