name,age
Amit,23.5
Amit,22.0
Amit,22.5
Amit,18.5
Amit,19.5
Anita,21.0
Anita,19.0
Arjun,22.0
Arjun,21.5
Arjun,22.0
Arjun,23.0
Geet,17.5
Kavita,19.0
Kavita,23.0
Kavita,20.0
Kiran,23.0
Kiran,22.0
Kiran,23.0
Meera,20.0
Meera,19.0
Meera,22.0
Meera,20.5
Mohan,23.0
Mohan,18.0
Neha,19.8
Neha,18.3
Neha,17.5
Priya,19.5
Priya,19.5
Priya,20.5
Rahul,18.0
Rahul,17.8
Rahul,17.5
Ravi,23.5
Ravi,23.0
Ravi,20.0
Ravi,18.0
Ravi,18.5
Ravi,20.0
Ravi,18.5
Reeta,23.0
Reeta,22.5
Sneha,19.8
Sneha,19.0
Sneha,19.5
Sneha,23.5
Suresh,21.0
Suresh,19.8
Suresh,21.5
Suresh,17.8
Suresh,17.5
Suresh,20.0
Suresh,23.5
Suresh,23.5
Suresh,22.5
Vikram,20.0
Vikram,22.0
Vikram,19.0
Vikram,22.5
Vikram,21.5
