name,age
Ravi,17.5
Ravi,17.5
Kiran,17.5
Sneha,17.5
Amit,17.5
Mohan,17.8
Meera,17.8
Arjun,17.8
Arjun,18.0
Sneha,18.0
Geet,18.0
Ravi,18.0
Kavita,18.0
Amit,18.0
Sneha,18.0
Sneha,18.0
Anita,18.3
Priya,18.3
Sneha,18.3
Kavita,18.3
Mohan,18.3
Meera,18.3
Neha,18.3
Sneha,18.5
Neha,18.5
Meera,18.5
Meera,18.5
Kiran,19.0
Priya,19.0
Sneha,19.0
Ravi,19.0
Amit,19.5
Mohan,19.5
Priya,19.5
Priya,19.5
Vikram,19.5
Arjun,19.8
Reeta,20.0
Meera,20.0
Ravi,20.0
Vikram,20.5
Amit,20.5
Arjun,20.5
Meera,20.5
Mohan,21.0
Sneha,21.0
Geet,21.0
Geet,21.0
Ravi,21.0
Anita,21.5
Priya,21.5
Geet,21.5
Kavita,21.5
Meera,22.0
Ravi,22.0
Rahul,22.0
Sneha,22.0
Suresh,22.0
Geet,22.5
Amit,22.5
Kavita,22.5
Kavita,22.5
Anita,23.0
Rahul,23.0
Arjun,23.0
Anita,23.0
Ravi,23.0
Kavita,23.5
Kiran,23.5
Kavita,23.5
