name,age
Amit,19.5
Kavita,18.3
Kavita,20.0
Kavita,23.5
Kiran,17.8
Kiran,19.8
Kiran,19.8
Kiran,20.0
Kiran,22.0
Meera,18.3
Meera,19.0
Meera,20.5
Meera,22.5
Meera,22.5
Mohan,19.0
Mohan,19.8
Mohan,20.5
Mohan,21.5
Mohan,22.5
Mohan,23.0
Neha,18.5
Neha,19.5
Neha,20.0
Neha,22.0
Priya,17.5
Priya,17.8
Priya,21.5
Priya,22.0
Priya,22.5
Rahul,17.8
Rahul,18.0
Ravi,18.5
Ravi,19.0
Ravi,19.0
Ravi,20.5
Ravi,22.0
Reeta,18.5
Reeta,18.5
Reeta,20.0
Reeta,22.0
Reeta,22.5
Reeta,23.5
Sneha,18.0
Sneha,18.3
Sneha,18.5
Sneha,19.0
Sneha,20.0
Sneha,20.0
Sneha,21.0
Suresh,17.5
Suresh,18.5
Suresh,18.5
Suresh,19.8
Vikram,18.0
Vikram,19.0
Vikram,19.5
Vikram,19.5
Vikram,19.5
Vikram,23.5
Vikram,23.5
