name,age
Amit,17.5
Anita,17.8
Anita,17.8
Anita,17.8
Anita,19.0
Arjun,18.3
Arjun,23.5
Geet,17.5
Geet,18.3
Geet,19.8
Geet,20.0
Geet,22.0
Kavita,17.5
Kavita,18.0
Kavita,18.3
Kavita,18.5
Kavita,19.5
Kavita,19.8
Kavita,20.0
Kavita,21.0
Kavita,23.0
Kiran,18.0
Kiran,19.0
Kiran,22.0
Meera,17.8
Meera,18.0
Meera,18.3
Meera,20.0
Meera,20.0
Meera,22.5
Meera,23.0
Mohan,20.0
Mohan,20.5
Mohan,21.0
Neha,18.3
Neha,18.5
Neha,18.5
Neha,19.8
Neha,21.5
Priya,20.0
Priya,20.5
Priya,21.0
Rahul,18.0
Rahul,18.3
Rahul,19.5
Rahul,20.5
Rahul,21.0
Rahul,21.5
Rahul,23.5
Ravi,17.5
Ravi,19.0
Ravi,19.8
Ravi,21.0
Ravi,21.0
Ravi,21.0
Reeta,17.8
Reeta,18.5
Reeta,19.5
Reeta,21.0
Reeta,22.0
Sneha,17.5
Sneha,17.5
Sneha,17.8
Sneha,19.0
Sneha,19.8
Sneha,20.0
Sneha,20.5
Sneha,20.5
Sneha,21.0
Sneha,22.0
Suresh,18.3
Suresh,19.0
Suresh,20.5
Suresh,22.0
Suresh,23.0
Vikram,18.5
Vikram,19.5
Vikram,20.0
Vikram,21.0
Vikram,21.5
