name,age
Amit,19.8
Amit,23.0
Amit,21.5
Anita,23.5
Anita,18.5
Anita,21.5
Anita,23.5
Arjun,22.5
Arjun,20.0
Arjun,18.3
Geet,19.8
Geet,19.5
Geet,21.0
Geet,19.5
Geet,19.5
Geet,19.5
Geet,18.3
Kavita,22.0
Kavita,20.0
Kavita,19.5
Kavita,18.3
Kavita,20.0
Kiran,20.5
Meera,18.0
Meera,18.3
Meera,19.8
Meera,21.0
Meera,17.8
Meera,19.8
Meera,18.0
Meera,19.5
Mohan,20.0
Mohan,20.0
Mohan,18.3
Neha,20.0
Neha,19.8
Priya,18.5
Priya,19.5
Priya,19.8
Priya,17.8
Priya,22.0
Priya,19.0
Rahul,19.0
Ravi,18.5
Ravi,20.0
Ravi,18.0
Ravi,18.5
Ravi,19.8
Reeta,19.8
Reeta,20.0
Reeta,23.0
Reeta,17.5
Reeta,23.0
Reeta,19.5
Reeta,19.8
Sneha,18.3
Sneha,18.3
Sneha,19.0
Sneha,19.8
Sneha,19.8
Sneha,18.0
Suresh,19.5
Suresh,19.0
Suresh,22.0
Suresh,19.0
Vikram,18.5
Vikram,18.3
Vikram,21.5
Vikram,23.5
Vikram,17.5
