name,age
Amit,19.8
Amit,20.5
Amit,22.0
Anita,17.8
Anita,19.0
Anita,22.0
Arjun,18.0
Arjun,18.5
Arjun,19.0
Arjun,19.5
Arjun,23.0
Arjun,23.5
Geet,18.3
Geet,18.5
Geet,19.0
Geet,19.5
Geet,20.5
Geet,21.5
Geet,22.0
Geet,23.0
Geet,23.5
Kavita,19.0
Kavita,19.5
Kavita,19.8
Kavita,22.0
Kiran,18.3
Kiran,18.5
Kiran,18.5
Kiran,19.0
Kiran,19.8
Kiran,20.0
Kiran,23.5
Meera,17.5
Meera,18.0
Meera,19.5
Meera,22.5
Meera,23.0
Mohan,17.5
Mohan,18.5
Mohan,19.8
Mohan,19.8
Mohan,20.5
Mohan,20.5
Mohan,21.5
Mohan,21.5
Mohan,22.5
Neha,18.3
Neha,19.8
Neha,22.0
Neha,23.5
Priya,18.0
Priya,18.3
Priya,19.0
Priya,19.5
Priya,20.0
Priya,20.5
Priya,21.0
Priya,23.5
Priya,23.5
Rahul,18.3
Rahul,18.3
Rahul,19.5
Rahul,19.5
Rahul,19.8
Rahul,20.5
Rahul,22.5
Rahul,23.0
Rahul,23.5
Ravi,18.0
Ravi,18.0
Ravi,19.0
Ravi,19.5
Reeta,17.8
Reeta,20.0
Reeta,20.0
Reeta,22.0
Reeta,23.5
Sneha,18.3
Sneha,18.3
Sneha,19.8
Sneha,20.0
Sneha,20.0
Sneha,21.0
Sneha,21.0
Sneha,21.5
Sneha,22.5
Sneha,23.0
Sneha,23.5
Suresh,17.8
Suresh,18.5
Suresh,19.5
Suresh,19.5
Suresh,20.0
Suresh,21.5
Suresh,22.0
Vikram,18.0
Vikram,18.3
Vikram,19.5
Vikram,22.5
Vikram,22.5
