name,age
Amit,18.0
Amit,18.3
Amit,19.5
Amit,20.5
Anita,17.5
Anita,17.5
Anita,22.0
Anita,23.0
Anita,23.0
Arjun,17.5
Arjun,22.5
Geet,17.5
Geet,17.8
Geet,18.3
Geet,19.5
Geet,19.5
Geet,19.5
Geet,19.8
Geet,21.0
Geet,22.0
Geet,22.5
Geet,23.0
Kavita,19.0
Kavita,19.8
Kavita,19.8
Kavita,19.8
Kavita,22.5
Kiran,18.3
Kiran,20.5
Kiran,20.5
Kiran,22.5
Kiran,23.0
Meera,18.0
Meera,21.5
Meera,22.0
Meera,23.0
Mohan,18.0
Mohan,18.5
Mohan,20.0
Mohan,21.5
Mohan,22.5
Mohan,22.5
Mohan,23.0
Neha,17.5
Neha,20.0
Neha,22.0
Priya,18.0
Priya,19.0
Priya,19.8
Priya,19.8
Priya,20.5
Priya,22.0
Rahul,18.0
Rahul,18.0
Rahul,19.8
Ravi,17.5
Ravi,17.5
Ravi,17.8
Ravi,20.0
Ravi,22.5
Reeta,19.5
Reeta,21.0
Reeta,23.0
Sneha,17.8
Sneha,18.0
Sneha,21.5
Sneha,22.0
Sneha,22.0
Sneha,22.5
Sneha,22.5
Sneha,23.0
Suresh,18.5
Suresh,21.0
Suresh,22.5
Suresh,22.5
Vikram,20.5
Vikram,21.0
Vikram,22.5
Vikram,23.0
Vikram,23.0
