name,age
Amit,17.5
Amit,18.0
Amit,19.0
Amit,19.5
Amit,19.5
Amit,19.5
Amit,20.5
Amit,20.5
Amit,21.5
Anita,17.8
Anita,18.0
Anita,18.0
Anita,18.5
Anita,19.0
Anita,21.5
Anita,22.5
Anita,22.5
Anita,23.0
Anita,23.0
Anita,23.0
Arjun,19.8
Arjun,22.0
Arjun,23.0
Geet,17.8
Geet,18.3
Geet,18.3
Geet,19.8
Geet,20.0
Geet,22.0
Geet,22.5
Kavita,18.3
Kavita,18.3
Kavita,19.5
Kavita,22.5
Kavita,23.5
Kavita,23.5
Kiran,17.8
Kiran,18.3
Kiran,18.3
Kiran,19.8
Kiran,21.5
Kiran,21.5
Kiran,23.5
Meera,17.5
Meera,18.0
Meera,18.3
Meera,18.3
Meera,19.5
Mohan,17.5
Mohan,17.8
Mohan,18.0
Mohan,18.5
Mohan,18.5
Mohan,23.5
Neha,18.3
Neha,19.8
Neha,20.0
Neha,22.0
Neha,22.5
Neha,22.5
Priya,18.5
Priya,19.0
Priya,22.5
Priya,23.5
Rahul,18.5
Rahul,18.5
Rahul,19.0
Rahul,20.0
Rahul,20.0
Rahul,22.0
Rahul,22.5
Rahul,23.0
Rahul,23.5
Ravi,18.3
Ravi,19.5
Ravi,21.5
Ravi,21.5
Ravi,22.0
Ravi,22.0
Reeta,17.8
Reeta,18.0
Reeta,18.0
Reeta,18.5
Reeta,18.5
Reeta,19.5
Reeta,19.5
Reeta,21.0
Reeta,22.5
Reeta,23.0
Reeta,23.5
Sneha,18.5
Sneha,23.5
Suresh,23.0
Suresh,23.0
Vikram,17.8
Vikram,19.8
Vikram,21.0
Vikram,21.0
Vikram,22.0
Vikram,23.0
