name,age
Kiran,17.5
Amit,17.5
Amit,17.8
Amit,17.8
Geet,17.8
Neha,18.0
Ravi,18.0
Amit,18.3
Arjun,18.5
Vikram,18.5
Neha,18.5
Neha,19.0
Neha,19.0
Suresh,19.0
Kavita,19.0
Mohan,19.5
Meera,19.5
Vikram,19.5
Reeta,19.5
Arjun,19.8
Kiran,19.8
Ravi,19.8
Arjun,20.0
Arjun,20.0
Rahul,20.0
Geet,20.5
Meera,21.0
Vikram,21.0
Meera,21.0
Ravi,21.0
Neha,21.0
Vikram,21.5
Sneha,21.5
Neha,22.0
Meera,22.0
Meera,22.5
Arjun,22.5
Priya,22.5
Amit,22.5
Meera,22.5
Kavita,23.0
Kavita,23.0
Neha,23.0
Vikram,23.0
Reeta,23.0
Ravi,23.0
Kavita,23.0
Arjun,23.0
Rahul,23.5
Amit,23.5
