Kiran,22.0
Reeta,18.0
Neha,22.5
Kavita,17.8
Rahul,20.5
Kiran,18.3
Reeta,21.5
Meera,19.5
Vikram,18.3
Vikram,18.5
Meera,18.5
Sneha,18.3
Sneha,17.5
Ravi,22.0
Kiran,19.8
Sneha,20.5
Vikram,22.0
Priya,22.5
Kiran,17.8
Meera,19.0
Meera,18.0
Rahul,21.5
Suresh,19.8
Geet,18.5
Rahul,20.0
Vikram,23.5
Rahul,17.5
Mohan,18.5
Meera,21.5
Amit,18.5
Amit,22.0
Rahul,22.0
Priya,21.0
Kiran,18.3
Arjun,17.5
Rahul,22.0
Rahul,18.0
Suresh,18.5
Suresh,23.0
Vikram,22.5
Geet,19.8
Sneha,23.5
Reeta,21.5
Vikram,21.5
Mohan,22.0
Ravi,18.5
Rahul,18.0
Priya,21.5
Vikram,19.5
Reeta,19.8
Geet,18.5
Reeta,22.0
Kavita,20.5
Reeta,22.5
Neha,22.5
Suresh,19.5
Reeta,19.8
Reeta,19.5
Priya,22.0
Mohan,17.8
Ravi,21.5
Sneha,20.0
Vikram,18.0
Ravi,20.0
Ravi,17.5
Kavita,17.8
Neha,19.8
Reeta,23.0
Kavita,19.0
Priya,18.5
Vikram,17.8
Vikram,17.8
Priya,21.5
Sneha,18.0
Kavita,20.5
Rahul,22.5
Vikram,21.5
Vikram,21.0
Meera,19.5
Arjun,22.0
