Ravi,21.0
Vikram,19.5
Kiran,21.0
Anita,21.0
Priya,19.0
Meera,22.5
Kavita,20.0
Kavita,22.0
Sneha,17.5
Sneha,23.0
Sneha,21.5
Kavita,18.0
Suresh,19.5
Anita,20.5
Neha,18.3
Rahul,19.5
Meera,18.5
Suresh,18.5
Neha,17.8
Kavita,17.8
Kavita,18.5
Anita,22.0
Amit,17.5
Ravi,23.5
Priya,20.0
Suresh,22.5
Kavita,17.8
Anita,23.0
Vikram,23.5
Anita,22.5
Kavita,19.5
Priya,18.0
Mohan,18.0
Meera,19.5
Reeta,18.3
Priya,18.3
Meera,18.0
Geet,22.5
Suresh,18.0
Suresh,22.5
Anita,21.0
Geet,21.5
Kavita,17.8
Meera,19.8
Arjun,19.5
Ravi,18.0
Rahul,18.0
Rahul,22.0
Anita,19.0
Ravi,20.5
Meera,17.8
Geet,17.5
Priya,22.0
Rahul,22.0
Amit,17.8
Reeta,20.0
Ravi,18.3
Mohan,23.0
Amit,18.0
Mohan,22.5
Suresh,19.0
Mohan,23.5
Arjun,18.5
Arjun,18.5
Kavita,19.5
Reeta,23.0
Rahul,21.5
Meera,21.0
Suresh,18.3
Anita,17.8
