Vikram,17.8
Ravi,22.0
Sneha,21.5
Meera,17.5
Rahul,22.0
Vikram,18.3
Vikram,20.0
Vikram,19.0
Arjun,23.5
Meera,19.8
Rahul,19.8
Rahul,18.5
Neha,23.5
Geet,20.5
Priya,19.5
Priya,23.5
Meera,23.5
Geet,17.8
Rahul,19.0
Sneha,21.5
Amit,18.3
Amit,18.3
Kavita,17.5
Sneha,18.0
Vikram,17.5
Suresh,22.0
Suresh,18.0
Kavita,23.5
Amit,22.0
Mohan,23.5
Vikram,21.0
Amit,23.5
Kavita,21.5
Sneha,20.5
Mohan,17.5
Neha,21.0
Kiran,23.0
Neha,17.5
Suresh,23.0
Vikram,19.8
Priya,18.3
Amit,19.8
Ravi,18.5
Sneha,20.5
Mohan,21.0
Arjun,17.8
Meera,18.3
Geet,22.0
Mohan,18.5
Ravi,20.0
