Arjun,23.0
Sneha,21.5
Arjun,21.5
Sneha,21.0
Rahul,19.8
Vikram,21.0
Anita,19.0
Arjun,19.0
Rahul,18.5
Sneha,18.5
Amit,18.5
Neha,23.0
Neha,18.3
Anita,17.5
Vikram,20.0
Rahul,19.8
Sneha,18.5
Kiran,19.5
Reeta,18.3
Amit,19.5
Ravi,18.3
Anita,17.5
Amit,21.5
Neha,22.5
Suresh,19.5
Reeta,17.5
Reeta,19.5
Suresh,21.0
Reeta,22.5
Rahul,23.5
Anita,20.5
Kiran,21.5
Arjun,22.5
Kavita,17.8
Rahul,21.0
Vikram,19.0
Neha,20.5
Mohan,19.5
Reeta,19.8
Vikram,22.5
Kavita,18.5
Kiran,18.3
Kavita,23.0
Rahul,17.8
Kavita,22.5
Anita,19.5
Priya,18.3
Kiran,21.0
Vikram,18.3
Meera,21.5
Priya,18.0
Reeta,23.0
Vikram,23.0
Vikram,23.0
Rahul,19.0
Suresh,21.0
Amit,19.5
Kavita,20.0
Arjun,20.0
Meera,20.0
Arjun,17.5
Suresh,21.5
Mohan,21.0
Meera,19.8
Rahul,20.0
Reeta,23.0
Sneha,19.8
Sneha,18.5
Amit,17.5
Meera,17.5
