Ravi,20.5
Suresh,20.5
Ravi,22.0
Mohan,17.8
Kavita,18.5
Ravi,23.5
Arjun,21.5
Anita,22.0
Neha,20.5
Arjun,19.0
Kiran,18.5
Arjun,22.5
Geet,19.5
Amit,21.0
Ravi,20.5
Kiran,20.0
Suresh,19.0
Neha,19.8
Arjun,18.3
Suresh,20.0
Vikram,22.5
Amit,18.0
Geet,18.3
Kavita,20.5
Ravi,20.5
Vikram,22.0
Sneha,19.0
Priya,17.5
Vikram,18.0
Meera,18.3
Mohan,17.8
Mohan,23.5
Rahul,17.8
Sneha,18.3
Ravi,23.5
Kavita,21.5
Ravi,19.0
Neha,18.5
Rahul,23.5
Geet,19.5
Sneha,19.0
Reeta,22.5
Geet,19.5
Priya,18.5
Neha,21.0
Ravi,23.0
Reeta,19.0
Meera,23.5
Sneha,22.5
Meera,23.5
Kavita,19.5
Ravi,21.5
Arjun,17.8
Priya,23.5
Anita,19.8
Geet,18.3
Ravi,21.5
Amit,18.3
Rahul,22.5
Vikram,19.8
Anita,20.5
Geet,22.5
Rahul,21.5
Neha,18.3
Sneha,17.5
Priya,17.5
Arjun,20.5
Amit,21.0
Priya,17.8
Kiran,18.0
Mohan,20.0
Kavita,18.5
Arjun,17.5
Arjun,22.5
Mohan,19.5
Reeta,22.0
Rahul,20.0
Kiran,19.5
Kavita,17.8
Priya,20.5
