Kavita,19.0
Meera,19.5
Priya,21.5
Kavita,18.0
Kavita,19.8
Priya,17.5
Arjun,23.5
Neha,21.0
Geet,20.5
Rahul,21.0
Reeta,19.0
Mohan,23.5
Suresh,18.5
Mohan,20.5
Arjun,19.5
Amit,21.5
Vikram,19.0
Geet,18.3
Reeta,23.5
Anita,17.5
Neha,19.0
Suresh,19.5
Vikram,19.5
Sneha,19.5
Amit,19.5
Reeta,19.0
Suresh,23.0
Neha,21.0
Ravi,17.5
Ravi,23.0
Neha,19.5
Vikram,17.5
Kiran,19.0
Ravi,18.0
Amit,18.5
Amit,18.3
Geet,21.0
Suresh,20.5
Kiran,18.3
Neha,20.0
Meera,18.5
Neha,19.5
Priya,19.8
Meera,19.5
Mohan,17.8
Kavita,19.8
Vikram,20.0
Reeta,19.0
Anita,22.0
Reeta,17.5
Geet,17.8
Vikram,17.8
Priya,23.0
Priya,23.0
Reeta,19.5
Geet,18.0
Anita,21.0
Anita,17.8
Priya,17.5
Priya,20.0
