Reeta,17.5
Geet,19.8
Mohan,23.0
Priya,21.0
Neha,18.0
Anita,18.0
Neha,23.0
Suresh,21.0
Reeta,23.0
Vikram,18.3
Rahul,20.5
Meera,17.8
Priya,20.0
Geet,23.5
Anita,21.0
Arjun,20.5
Rahul,21.0
Ravi,21.5
Neha,19.8
Sneha,22.5
Neha,20.5
Priya,19.5
Anita,22.0
Arjun,17.8
Kavita,17.8
Amit,20.5
Neha,21.0
Geet,19.0
Priya,18.0
Neha,20.5
Neha,23.0
Anita,17.5
Meera,17.8
Meera,19.5
Ravi,18.3
Meera,19.0
Meera,19.8
Kiran,21.0
Kiran,20.5
Neha,17.5
Reeta,18.5
Amit,18.3
Arjun,22.0
Anita,21.0
Rahul,17.5
Kavita,18.5
Mohan,19.8
Kiran,20.5
Sneha,21.0
Kavita,23.0
Sneha,18.0
Sneha,20.0
Sneha,19.8
Vikram,23.0
Vikram,21.0
Kiran,18.0
Kavita,19.5
Arjun,19.0
Kavita,20.5
Geet,17.8
Priya,20.0
Sneha,21.0
Reeta,21.5
Ravi,18.0
Sneha,19.0
Suresh,23.5
Mohan,18.0
Vikram,17.8
Kiran,20.5
Reeta,18.5
Vikram,19.0
Mohan,20.5
Sneha,17.8
Meera,19.8
Vikram,21.0
Sneha,18.5
Amit,20.5
Reeta,23.5
Kiran,22.5
Kavita,21.0
Geet,17.8
Suresh,19.0
Amit,19.5
Vikram,18.3
Arjun,20.5
Amit,17.5
Kiran,20.0
Sneha,18.3
Neha,17.5
Arjun,19.5
