Kavita,23.0
Reeta,22.0
Anita,20.0
Anita,17.8
Neha,17.8
Geet,18.3
Mohan,19.8
Rahul,20.5
Kiran,20.5
Kiran,22.0
Kiran,19.5
Ravi,21.0
Mohan,21.5
Rahul,18.0
Suresh,23.5
Mohan,21.5
Kiran,19.8
Reeta,17.8
Kavita,18.0
Rahul,18.0
Anita,17.8
Mohan,23.5
Rahul,18.3
Suresh,18.0
Vikram,20.0
Kavita,17.5
Anita,23.5
Rahul,17.5
Sneha,19.8
Kavita,20.0
Amit,20.5
Meera,20.0
Mohan,17.5
Mohan,17.5
Amit,21.5
Mohan,20.0
Kavita,17.8
Kavita,20.0
Kavita,21.5
Suresh,22.0
Rahul,20.0
Reeta,20.5
Arjun,18.5
Ravi,17.8
Neha,20.0
Amit,22.5
Geet,18.0
Rahul,18.3
Arjun,19.8
Sneha,17.8
