Vikram,18.0
Arjun,18.0
Kavita,22.5
Neha,20.5
Geet,18.0
Neha,17.8
Mohan,21.5
Ravi,22.0
Arjun,20.5
Amit,20.0
Rahul,21.5
Mohan,22.0
Amit,23.0
Reeta,23.5
Anita,22.5
Meera,18.3
Anita,20.0
Vikram,20.5
Arjun,19.0
Kavita,23.5
Kavita,22.5
Meera,18.0
Mohan,19.5
Sneha,21.5
Meera,20.5
Kavita,19.5
Vikram,21.0
Vikram,23.0
Meera,21.5
Reeta,19.0
Neha,22.5
Vikram,23.5
Kiran,19.5
Mohan,20.5
Arjun,19.8
Geet,18.5
Kavita,20.5
Amit,19.0
Amit,23.5
Anita,23.5
Mohan,21.5
Geet,22.0
Reeta,19.8
Geet,19.8
Geet,21.5
Rahul,19.5
Amit,20.5
Ravi,23.5
Ravi,22.5
Kavita,19.0
Kiran,17.5
Neha,20.0
Geet,21.5
Amit,18.5
Neha,20.5
Kiran,22.0
Priya,20.5
Geet,19.5
Anita,20.0
Meera,21.0
Rahul,18.3
Anita,21.0
Kavita,20.0
Arjun,21.5
Priya,18.0
Ravi,22.0
Vikram,21.0
Reeta,21.0
Sneha,22.0
Geet,20.5
Mohan,23.0
Priya,22.5
Kiran,20.5
Vikram,19.5
Geet,22.5
Sneha,23.0
Kiran,20.5
Kiran,17.5
Suresh,18.5
Sneha,19.5
Anita,18.3
Priya,19.8
Kavita,21.0
Anita,22.5
Suresh,17.5
Anita,18.5
Geet,18.3
Vikram,19.8
Suresh,20.0
Kavita,23.5
