Kiran,23.0
Geet,19.0
Arjun,23.0
Anita,19.8
Reeta,21.5
Meera,20.0
Amit,20.0
Kavita,22.5
Ravi,22.5
Geet,23.0
Sneha,22.5
Kavita,20.5
Suresh,21.5
Anita,17.5
Anita,21.5
Arjun,19.8
Arjun,19.0
Kavita,17.5
Geet,18.0
Priya,21.0
Reeta,19.5
Geet,18.5
Ravi,19.8
Kiran,20.5
Arjun,20.0
Sneha,22.0
Arjun,18.0
Arjun,18.0
Geet,17.8
Sneha,17.8
Suresh,18.3
Reeta,21.0
Suresh,19.5
Neha,17.5
Neha,19.0
Priya,18.5
Meera,22.5
Meera,23.5
Amit,17.8
Arjun,22.5
Mohan,21.5
Amit,21.5
Amit,18.5
Vikram,17.5
Ravi,22.5
Kiran,21.0
Meera,17.5
Meera,22.5
Reeta,18.3
Amit,20.5
Rahul,18.5
Anita,18.5
Reeta,21.0
Rahul,19.5
Sneha,21.0
Neha,18.0
Rahul,22.0
Ravi,19.8
Meera,21.5
Amit,22.0
Rahul,22.5
Reeta,19.8
Mohan,18.0
Priya,23.5
Suresh,18.0
Sneha,19.5
Vikram,18.5
Meera,17.8
Reeta,21.5
Neha,20.0
Kavita,17.5
Suresh,18.5
Anita,22.0
Suresh,18.0
Neha,23.0
Kavita,19.0
Amit,18.3
Rahul,22.5
Meera,18.5
Sneha,17.8
Amit,19.8
Amit,20.5
Kavita,20.0
Priya,20.5
Vikram,19.5
Kiran,19.8
Suresh,23.0
Vikram,23.0
Priya,17.8
Kavita,20.5
Amit,20.5
Vikram,21.0
Sneha,20.0
Sneha,22.5
Meera,18.5
Reeta,22.5
Amit,19.8
Geet,18.0
Meera,22.0
Suresh,19.0
