Arjun,19.8
Kiran,17.8
Neha,17.8
Vikram,21.5
Sneha,22.0
Mohan,22.0
Priya,20.0
Anita,23.0
Mohan,17.8
Rahul,18.0
Kavita,17.8
Vikram,22.0
Ravi,18.0
Suresh,20.5
Suresh,18.3
Vikram,20.0
Anita,19.0
Reeta,17.5
Kiran,20.5
Priya,22.0
Anita,18.5
Rahul,19.5
Arjun,20.0
Amit,22.5
Vikram,22.0
Amit,17.8
Kiran,17.5
Geet,19.5
Anita,21.5
Anita,19.5
Geet,23.5
Mohan,23.0
Neha,17.5
Suresh,17.8
Ravi,19.8
Neha,17.5
Amit,22.0
Mohan,18.5
Amit,23.0
Ravi,23.5
Kiran,18.3
Meera,19.8
Suresh,18.5
Suresh,17.8
Mohan,19.8
Arjun,17.8
Mohan,18.5
Mohan,18.5
Geet,18.5
Priya,19.5
Kiran,21.0
Kavita,18.0
Amit,19.8
Amit,19.0
Anita,17.5
Ravi,20.0
Reeta,17.5
Ravi,22.0
Neha,18.3
Reeta,18.5
Ravi,23.0
Priya,18.3
Reeta,22.0
Kavita,19.0
Mohan,20.5
Sneha,18.3
Geet,23.0
Ravi,21.0
Sneha,21.0
Neha,19.5
Priya,23.0
Ravi,21.5
Amit,17.5
Meera,21.5
Rahul,23.5
Mohan,17.5
Kiran,22.5
Geet,17.8
Rahul,21.5
Mohan,21.5
Amit,20.5
Neha,20.5
Meera,18.0
Priya,18.5
Mohan,20.5
Anita,23.0
Neha,20.0
Meera,21.5
Priya,22.5
Mohan,21.5
Anita,21.5
Priya,18.0
Arjun,23.5
Ravi,19.5
Anita,19.8
Suresh,21.0
Suresh,21.0
Kiran,19.5
Kiran,20.0
Meera,18.0
