Mohan,20.5
Kavita,21.0
Vikram,22.0
Geet,19.5
Amit,18.0
Meera,21.5
Anita,18.3
Amit,19.8
Meera,17.5
Suresh,23.0
Geet,19.0
Priya,19.0
Anita,23.0
Kavita,20.0
Kiran,20.0
Reeta,21.5
Geet,21.0
Reeta,17.8
Geet,19.8
Ravi,22.5
Anita,23.0
Kiran,21.5
Kavita,21.0
Amit,18.0
Vikram,21.0
Anita,19.0
Sneha,17.5
Kiran,19.8
Reeta,23.5
Mohan,19.0
Kiran,19.5
Sneha,19.0
Anita,22.5
Mohan,23.0
Neha,17.5
Ravi,23.0
Priya,19.0
Meera,18.3
Kiran,23.5
Suresh,21.0
Rahul,21.0
Sneha,18.3
Geet,18.3
Sneha,23.0
Vikram,23.0
Sneha,20.0
Ravi,23.0
Meera,18.3
Geet,18.0
Geet,17.5
Meera,21.0
Mohan,18.5
Vikram,19.5
Mohan,17.5
Meera,18.5
Ravi,20.5
Meera,23.5
Mohan,18.3
Priya,23.0
Vikram,20.5
